
"Advanced Micro Devices, Inc.",Last: 105.6,Change:  1.01
"Date: August 20, 2023 at 10:35 PM EDT",Bid: 105.55,Ask: 105.7,Size: 2*3,"Volume: 59,916,675"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Sep 15 2023,AMD230915C00185000,0.02,0,0.01,0.02,0,0.7001,0.0028,0.0004,516,185.00,AMD230915P00185000,71.55,0,79,80.15,0,1.0035,-1,0,0
Fri Sep 15 2023,AMD230915C00190000,0.01,-0.005,0.01,0.02,10,0.7297,0.0023,0.0003,920,190.00,AMD230915P00190000,0,0,83.95,85,0,0,-1,0,0
Fri Sep 15 2023,AMD230915C00195000,0.02,0,0,0.02,0,0.7322,0.002,0.0003,522,195.00,AMD230915P00195000,84.4,0,89,90.1,0,0,-1,0,0
Fri Sep 15 2023,AMD230915C00200000,0.01,0,0,0.01,0,0.7184,0.0017,0.0002,5435,200.00,AMD230915P00200000,77,0,94.05,95.15,0,1.1208,-1,0,0
Fri Sep 22 2023,AMD230922C00025000,0,0,79.95,81.2,0,0,1,0,0,25.00,AMD230922P00025000,0,0,0,0.01,0,1.4873,-0.0002,0,0
Fri Sep 22 2023,AMD230922C00030000,0,0,75,76.2,0,0,1,0,0,30.00,AMD230922P00030000,0,0,0,0.01,0,1.3035,-0.0004,0,0
Fri Sep 22 2023,AMD230922C00035000,0,0,70.2,71.05,0,0,0.9998,0.0001,0,35.00,AMD230922P00035000,0,0,0,0.01,0,1.1488,-0.0006,0.0001,0
Fri Sep 22 2023,AMD230922C00040000,68.6,0,65.2,66.1,0,0,0.9994,0.0001,1,40.00,AMD230922P00040000,0,0,0,0.02,0,1.076,-0.0009,0.0001,0
Fri Sep 22 2023,AMD230922C00045000,0,0,60.2,61.05,0,0,0.9989,0.0001,0,45.00,AMD230922P00045000,0,0,0,0.02,0,0.9516,-0.0014,0.0001,0
Fri Sep 22 2023,AMD230922C00050000,0,0,55.2,56.2,0,0,0.9982,0.0002,0,50.00,AMD230922P00050000,0.01,0,0,0.03,0,0.8727,-0.0022,0.0002,1
Fri Sep 22 2023,AMD230922C00055000,56.03,0,50.35,51.05,0,0,0.997,0.0004,1,55.00,AMD230922P00055000,0.03,0,0,0.04,0,0.7906,-0.0033,0.0004,1
Fri Sep 22 2023,AMD230922C00060000,47.75,0,45.4,46.1,0,0,0.9953,0.0006,1,60.00,AMD230922P00060000,0.03,0,0,0.05,0,0.709,-0.005,0.0006,4
Fri Sep 22 2023,AMD230922C00065000,46.27,0,40.3,41.25,0,0,0.9926,0.001,1,65.00,AMD230922P00065000,0,0,0.03,0.07,0,0.6679,-0.0078,0.001,0
Fri Sep 22 2023,AMD230922C00070000,41,0,35.65,36.25,0,0.6326,0.9881,0.0016,1,70.00,AMD230922P00070000,0.07,-0.03,0.07,0.1,2,0.6221,-0.0123,0.0016,14
Fri Sep 22 2023,AMD230922C00075000,29,-0.875,30.65,31.25,11,0.4888,0.98,0.0026,0,75.00,AMD230922P00075000,0.15,-0.015,0.13,0.15,14,0.5663,-0.0204,0.0026,45
Fri Sep 22 2023,AMD230922C00080000,36.62,0,25.85,26.4,0,0.5147,0.9646,0.0046,1,80.00,AMD230922P00080000,0.24,-0.06,0.25,0.27,7,0.5288,-0.036,0.0046,61
Fri Sep 22 2023,AMD230922C00085000,21.75,1.375,21.1,21.65,1,0.4806,0.935,0.0078,3,85.00,AMD230922P00085000,0.46,-0.125,0.48,0.5,15,0.4965,-0.0658,0.0079,133
Fri Sep 22 2023,AMD230922C00090000,16.85,0.925,16.65,17,2,0.4626,0.8823,0.0127,10,90.00,AMD230922P00090000,0.88,-0.265,0.94,0.99,124,0.4766,-0.1187,0.0128,355
Fri Sep 22 2023,AMD230922C00094000,11.85,-0.875,13.35,13.7,2,0.4583,0.8189,0.0174,1,94.00,AMD230922P00094000,1.59,-0.305,1.57,1.61,49,0.4619,-0.1826,0.0176,70
Fri Sep 22 2023,AMD230922C00095000,12.75,0.775,12.5,12.85,15,0.449,0.7999,0.0186,11,95.00,AMD230922P00095000,1.83,-0.31,1.76,1.82,62,0.4584,-0.2017,0.0188,1735
Fri Sep 22 2023,AMD230922C00096000,0,0,11.8,12.1,0,0.4515,0.7798,0.0198,0,96.00,AMD230922P00096000,2.08,-0.325,1.99,2.08,9,0.457,-0.2221,0.02,344
Fri Sep 22 2023,AMD230922C00097000,11.63,1.08,11.05,11.4,3,0.4488,0.7584,0.021,6,97.00,AMD230922P00097000,2.16,-0.535,2.24,2.33,18,0.4549,-0.2436,0.0212,56
Fri Sep 22 2023,AMD230922C00098000,10.4,0.525,10.3,10.7,16,0.4441,0.736,0.0221,19,98.00,AMD230922P00098000,2.48,-0.54,2.52,2.62,19,0.4535,-0.2663,0.0223,822
Fri Sep 22 2023,AMD230922C00099000,8.37,-0.83,9.65,10,26,0.4442,0.7126,0.0231,26,99.00,AMD230922P00099000,2.9,-0.45,2.82,2.92,8,0.4512,-0.29,0.0234,76
Fri Sep 22 2023,AMD230922C00100000,9.21,0.635,9.05,9.3,27,0.4484,0.6882,0.0241,67,100.00,AMD230922P00100000,3.26,-0.465,3.15,3.25,83,0.4494,-0.3147,0.0244,684
Fri Sep 22 2023,AMD230922C00101000,8.45,0.5,8.4,8.6,1,0.4439,0.663,0.025,7,101.00,AMD230922P00101000,3.69,-0.41,3.5,3.6,7,0.4471,-0.3402,0.0253,83
Fri Sep 22 2023,AMD230922C00102000,7.53,0.13,7.85,8.05,12,0.4435,0.637,0.0258,116,102.00,AMD230922P00102000,3.96,-0.565,3.85,4,49,0.4447,-0.3665,0.0261,119
Fri Sep 22 2023,AMD230922C00103000,7.66,0.81,7.25,7.4,23,0.4429,0.6105,0.0264,42,103.00,AMD230922P00103000,4.35,-0.625,4.25,4.4,16,0.4442,-0.3934,0.0268,110
Fri Sep 22 2023,AMD230922C00104000,6.75,0.425,6.7,6.85,66,0.4421,0.5835,0.027,34,104.00,AMD230922P00104000,4.68,-0.77,4.7,4.85,145,0.4435,-0.4209,0.0274,241
Fri Sep 22 2023,AMD230922C00105000,6.35,0.525,6.2,6.3,54,0.4411,0.5562,0.0274,95,105.00,AMD230922P00105000,5.25,-0.7,5.2,5.3,106,0.4406,-0.4486,0.0278,380
Fri Sep 22 2023,AMD230922C00106000,5.65,0.3,5.65,5.8,81,0.44,0.5287,0.0277,94,106.00,AMD230922P00106000,5.66,-0.84,5.7,5.8,15,0.4395,-0.4766,0.0282,1034
Fri Sep 22 2023,AMD230922C00107000,5.3,0.375,5.2,5.35,45,0.4368,0.5012,0.0278,119,107.00,AMD230922P00107000,6.3,-0.75,6.2,6.35,16,0.44,-0.5046,0.0283,231
Fri Sep 22 2023,AMD230922C00108000,4.7,0.2,4.75,4.9,24,0.4372,0.4738,0.0278,100,108.00,AMD230922P00108000,6.86,-0.79,6.75,6.9,64,0.4366,-0.5326,0.0284,634
Fri Sep 22 2023,AMD230922C00109000,4.45,0.325,4.35,4.5,19,0.4356,0.4467,0.0277,110,109.00,AMD230922P00109000,7.6,-0.65,7.35,7.5,30,0.4368,-0.5603,0.0283,163
Fri Sep 22 2023,AMD230922C00110000,4.05,0.3,3.95,4.1,107,0.4358,0.42,0.0274,351,110.00,AMD230922P00110000,8.15,-0.75,7.95,8.1,19,0.4349,-0.5876,0.0281,718
Fri Sep 22 2023,AMD230922C00111000,3.65,0.225,3.6,3.75,22,0.4341,0.3939,0.027,215,111.00,AMD230922P00111000,11.25,1.675,8.6,8.75,1,0.4349,-0.6144,0.0277,123
Fri Sep 22 2023,AMD230922C00112000,3.33,0.205,3.25,3.4,44,0.4343,0.3684,0.0265,339,112.00,AMD230922P00112000,9.45,-0.825,9.25,9.5,3,0.4328,-0.6406,0.0273,202
Fri Sep 22 2023,AMD230922C00113000,3,0.16,2.97,3.05,45,0.4343,0.3438,0.0259,258,113.00,AMD230922P00113000,9.75,-1.225,9.85,10.25,18,0.4307,-0.666,0.0267,160
Fri Sep 22 2023,AMD230922C00114000,2.73,0.155,2.69,2.8,31,0.4328,0.32,0.0252,291,114.00,AMD230922P00114000,11.65,-0.075,10.65,11,2,0.4396,-0.6906,0.026,49
Fri Sep 22 2023,AMD230922C00115000,2.55,0.215,2.42,2.49,90,0.4337,0.2971,0.0244,215,115.00,AMD230922P00115000,11.61,-0.89,11.4,11.75,9,0.4402,-0.7142,0.0253,148
Fri Sep 22 2023,AMD230922C00116000,2.35,0.235,2.21,2.25,13,0.4337,0.2754,0.0235,169,116.00,AMD230922P00116000,12.82,0,12.1,12.5,0,0.4366,-0.7368,0.0244,87
Fri Sep 22 2023,AMD230922C00117000,1.99,0.075,1.99,2.04,38,0.4337,0.2547,0.0226,737,117.00,AMD230922P00117000,14.74,0.64,12.9,13.35,3,0.4406,-0.7584,0.0235,237
Fri Sep 22 2023,AMD230922C00118000,1.9,0.165,1.79,1.84,37,0.4339,0.2352,0.0216,465,118.00,AMD230922P00118000,15.85,0.9,13.7,14.15,1,0.4403,-0.7788,0.0226,50
Fri Sep 22 2023,AMD230922C00119000,1.7,0.135,1.61,1.69,30,0.4345,0.2168,0.0206,566,119.00,AMD230922P00119000,14.33,-1.42,14.5,15,4,0.4408,-0.798,0.0216,40
Fri Sep 22 2023,AMD230922C00120000,1.52,0.105,1.45,1.49,119,0.4355,0.1995,0.0196,1310,120.00,AMD230922P00120000,13.99,0,15.3,15.85,0,0.4395,-0.8162,0.0207,52
Fri Sep 22 2023,AMD230922C00121000,1.26,-0.035,1.31,1.34,16,0.4366,0.1835,0.0185,177,121.00,AMD230922P00121000,18.35,0.85,16.15,16.7,1,0.439,-0.8331,0.0197,21
Fri Sep 22 2023,AMD230922C00122000,1.21,0.055,1.18,1.21,18,0.4384,0.1682,0.0175,192,122.00,AMD230922P00122000,14.1,0,17.05,17.6,0,0.4432,-0.849,0.0187,352
Fri Sep 22 2023,AMD230922C00123000,1.12,0.075,1.06,1.1,7,0.4394,0.1544,0.0165,83,123.00,AMD230922P00123000,16.42,0,17.95,18.5,0,0.4529,-0.8637,0.0177,2
Fri Sep 22 2023,AMD230922C00124000,0.95,-0.005,0.95,0.99,9,0.441,0.1416,0.0155,259,124.00,AMD230922P00124000,19.25,-0.95,18.9,19.4,1,0.4509,-0.8774,0.0168,1
Fri Sep 22 2023,AMD230922C00125000,0.88,0.015,0.86,0.9,99,0.4427,0.1299,0.0146,595,125.00,AMD230922P00125000,21.18,0.03,19.75,20.3,3,0.4466,-0.89,0.0159,19
Fri Sep 22 2023,AMD230922C00126000,0.8,0.015,0.78,0.81,13,0.4448,0.1195,0.0137,91,126.00,AMD230922P00126000,0,0,20.65,21.25,0,0.4484,-0.9017,0.015,0
Fri Sep 22 2023,AMD230922C00127000,0.7,-0.01,0.7,0.74,8,0.4466,0.1093,0.0128,46,127.00,AMD230922P00127000,19.62,0,21.6,22.2,0,0.4534,-0.9124,0.0142,2
Fri Sep 22 2023,AMD230922C00130000,0.53,-0.01,0.52,0.55,12,0.454,0.0846,0.0104,349,130.00,AMD230922P00130000,24.06,0,24.45,25.05,0,0.4608,-0.9397,0.0118,5
Fri Sep 22 2023,AMD230922C00135000,0.37,0.02,0.33,0.35,5,0.4681,0.0563,0.0074,523,135.00,AMD230922P00135000,27.64,0,29.3,29.9,0,0.4698,-0.9719,0.0088,3
Fri Sep 22 2023,AMD230922C00140000,0.23,-0.01,0.21,0.23,15,0.483,0.0384,0.0052,183,140.00,AMD230922P00140000,0,0,34.2,34.85,0,0,-0.9912,0.0056,0
Fri Sep 22 2023,AMD230922C00145000,0.17,0,0.14,0.16,1,0.4999,0.0272,0.0038,164,145.00,AMD230922P00145000,40.64,0,39.2,40.1,0,0.6017,-0.9987,0.0009,1
Fri Sep 22 2023,AMD230922C00150000,0.12,-0.015,0.1,0.12,1,0.5202,0.0199,0.0028,74,150.00,AMD230922P00150000,0,0,44.1,45.1,0,0.6732,-1,0,0
Fri Sep 22 2023,AMD230922C00155000,0.11,0,0.07,0.09,0,0.5376,0.0149,0.0021,112,155.00,AMD230922P00155000,0,0,49.2,50.15,0,0.7128,-1,0,0
Fri Sep 22 2023,AMD230922C00160000,0.07,0,0.05,0.07,0,0.5553,0.0115,0.0016,28,160.00,AMD230922P00160000,0,0,54.25,54.95,0,0.7197,-1,0,0
Fri Sep 22 2023,AMD230922C00165000,0.05,-0.01,0.04,0.06,22,0.5782,0.009,0.0013,30,165.00,AMD230922P00165000,48.1,0,59.25,60,0,0.7798,-1,0,0
Fri Sep 22 2023,AMD230922C00170000,0.09,0,0.03,0.05,0,0.5967,0.0072,0.001,3,170.00,AMD230922P00170000,0,0,64.15,65,0,0.7847,-1,0,0
Fri Sep 22 2023,AMD230922C00175000,0.05,0,0.02,0.04,0,0.6095,0.0058,0.0008,7,175.00,AMD230922P00175000,0,0,69.2,70.1,0,0.8782,-1,0,0
Fri Sep 22 2023,AMD230922C00180000,0.04,0,0.02,0.03,0,0.6277,0.0048,0.0007,4,180.00,AMD230922P00180000,0,0,74.2,74.9,0,0,-1,0,0
Fri Sep 22 2023,AMD230922C00185000,0.03,0,0.01,0.03,0,0.6422,0.004,0.0006,2,185.00,AMD230922P00185000,77.2,0,79,80.15,0,0.9014,-1,0,0
Fri Sep 29 2023,AMD230929C00030000,75.35,0,75.05,76.25,0,0,1,0,1,30.00,AMD230929P00030000,0,0,0,0.01,0,1.1911,-0.0003,0,0
Fri Sep 29 2023,AMD230929C00035000,0,0,70.1,71.15,0,0,0.9999,0,0,35.00,AMD230929P00035000,0.01,0,0,0.02,0,1.1122,-0.0006,0,1
Fri Sep 29 2023,AMD230929C00040000,0,0,65.2,66.1,0,0,0.9996,0.0001,0,40.00,AMD230929P00040000,0,0,0,0.02,0,0.9834,-0.0009,0.0001,0
Fri Sep 29 2023,AMD230929C00045000,0,0,60.15,61.05,0,0,0.9991,0.0001,0,45.00,AMD230929P00045000,0,0,0,0.02,0,0.8698,-0.0014,0.0001,0
Fri Sep 29 2023,AMD230929C00050000,0,0,55.15,56.05,0,0,0.9983,0.0002,0,50.00,AMD230929P00050000,0,0,0.01,0.03,0,0.8204,-0.0022,0.0002,0
Fri Sep 29 2023,AMD230929C00055000,0,0,50.3,51.1,0,0,0.9968,0.0004,0,55.00,AMD230929P00055000,0.04,0,0.02,0.04,0,0.754,-0.0037,0.0004,4
Fri Sep 29 2023,AMD230929C00060000,0,0,45.35,46.15,0,0,0.9945,0.0007,0,60.00,AMD230929P00060000,0.06,0.01,0.01,0.06,5,0.6728,-0.006,0.0007,3
Fri Sep 29 2023,AMD230929C00065000,0,0,40.5,41.25,0,0,0.991,0.0011,0,65.00,AMD230929P00065000,0.08,0,0.06,0.08,0,0.6373,-0.0095,0.0011,33
Fri Sep 29 2023,AMD230929C00070000,0,0,35.5,36.5,0,0.544,0.9854,0.0018,0,70.00,AMD230929P00070000,0.1,-0.025,0.1,0.13,6,0.5898,-0.0152,0.0018,26
Fri Sep 29 2023,AMD230929C00075000,0,0,30.65,31.55,0,0.5147,0.9752,0.003,0,75.00,AMD230929P00075000,0.21,-0.02,0.18,0.2,18,0.5452,-0.0254,0.003,9
Fri Sep 29 2023,AMD230929C00080000,26.1,0.9,25.9,26.6,8,0.482,0.9565,0.005,1,80.00,AMD230929P00080000,0.33,-0.075,0.34,0.36,9,0.5137,-0.0443,0.0051,66
Fri Sep 29 2023,AMD230929C00085000,19.55,-1.25,21.35,21.95,1,0.4831,0.923,0.0083,7,85.00,AMD230929P00085000,0.65,-0.105,0.63,0.67,82,0.4882,-0.0778,0.0084,79
Fri Sep 29 2023,AMD230929C00090000,16.15,-0.225,17.05,17.4,2,0.4651,0.8676,0.0128,61,90.00,AMD230929P00090000,1.21,-0.2,1.17,1.22,202,0.469,-0.1337,0.0129,341
Fri Sep 29 2023,AMD230929C00095000,13.14,0,12.95,13.3,0,0.4461,0.786,0.0178,2,95.00,AMD230929P00095000,2.14,-0.365,2.1,2.21,171,0.4566,-0.2161,0.018,288
Fri Sep 29 2023,AMD230929C00097000,13.43,0,11.5,11.85,0,0.4447,0.7464,0.0197,29,97.00,AMD230929P00097000,2.72,-0.38,2.63,2.74,40,0.4532,-0.2562,0.02,469
Fri Sep 29 2023,AMD230929C00098000,0,0,10.85,11.15,0,0.4454,0.7253,0.0206,0,98.00,AMD230929P00098000,2.9,-0.525,2.92,3.05,10,0.4517,-0.2776,0.0209,103
Fri Sep 29 2023,AMD230929C00099000,9.7,-0.075,10.25,10.45,2,0.446,0.7034,0.0215,1,99.00,AMD230929P00099000,3.31,-0.465,3.25,3.35,80,0.4496,-0.2998,0.0218,55
Fri Sep 29 2023,AMD230929C00100000,10.1,0.975,9.6,9.8,1,0.4447,0.6807,0.0223,6,100.00,AMD230929P00100000,3.51,-0.64,3.55,3.7,116,0.4484,-0.3228,0.0226,349
Fri Sep 29 2023,AMD230929C00101000,8.2,-0.3,8.95,9.15,2,0.4416,0.6574,0.023,0,101.00,AMD230929P00101000,3.92,-0.63,3.95,4.05,39,0.4454,-0.3464,0.0234,42
Fri Sep 29 2023,AMD230929C00102000,8.15,0.2,8.4,8.55,17,0.4424,0.6335,0.0236,2,102.00,AMD230929P00102000,4.26,-0.715,4.35,4.45,98,0.4444,-0.3707,0.024,208
Fri Sep 29 2023,AMD230929C00103000,8,0.6,7.85,8,11,0.4412,0.6092,0.0242,32,103.00,AMD230929P00103000,4.85,-0.575,4.75,4.85,96,0.4415,-0.3955,0.0246,94
Fri Sep 29 2023,AMD230929C00104000,7.64,0.74,7.3,7.45,102,0.4401,0.5845,0.0247,158,104.00,AMD230929P00104000,5.2,-0.7,5.2,5.3,49,0.4405,-0.4206,0.0251,92
Fri Sep 29 2023,AMD230929C00105000,6.84,0.44,6.75,6.9,82,0.439,0.5595,0.025,99,105.00,AMD230929P00105000,5.61,-0.79,5.65,5.8,130,0.4412,-0.4461,0.0255,329
Fri Sep 29 2023,AMD230929C00106000,6.35,0.425,6.25,6.4,16,0.4379,0.5344,0.0253,155,106.00,AMD230929P00106000,6.65,-0.3,6.15,6.3,21,0.4383,-0.4717,0.0258,57
Fri Sep 29 2023,AMD230929C00107000,5.75,0.275,5.8,5.95,56,0.4367,0.5092,0.0254,162,107.00,AMD230929P00107000,7.2,-0.3,6.7,6.8,5,0.4372,-0.4974,0.026,34
Fri Sep 29 2023,AMD230929C00108000,5.4,0.35,5.3,5.5,10,0.4356,0.4842,0.0255,68,108.00,AMD230929P00108000,7.1,-1,7.25,7.35,11,0.436,-0.5231,0.0261,68
Fri Sep 29 2023,AMD230929C00109000,4.88,0.23,4.9,5.05,40,0.4364,0.4593,0.0254,105,109.00,AMD230929P00109000,8.15,-0.55,7.8,7.95,57,0.4349,-0.5486,0.0261,49
Fri Sep 29 2023,AMD230929C00110000,4.55,0.25,4.5,4.65,62,0.4354,0.4347,0.0253,121,110.00,AMD230929P00110000,8.55,-0.775,8.4,8.55,37,0.4338,-0.5738,0.0259,221
Fri Sep 29 2023,AMD230929C00111000,4.45,0.5,4.2,4.25,7,0.4345,0.4106,0.025,83,111.00,AMD230929P00111000,9.4,-0.6,9.05,9.2,2,0.4345,-0.5987,0.0257,43
Fri Sep 29 2023,AMD230929C00112000,3.48,-0.145,3.8,3.95,51,0.432,0.387,0.0246,129,112.00,AMD230929P00112000,9.39,-1.26,9.7,9.85,25,0.4336,-0.623,0.0254,24
Fri Sep 29 2023,AMD230929C00113000,3.55,0.225,3.5,3.6,117,0.4333,0.364,0.0242,248,113.00,AMD230929P00113000,10.57,-0.78,10.3,10.65,5,0.4346,-0.6468,0.025,4
Fri Sep 29 2023,AMD230929C00114000,3.25,0.2,3.2,3.3,8,0.4331,0.3417,0.0236,271,114.00,AMD230929P00114000,12.15,0,11.05,11.4,1,0.438,-0.6699,0.0245,5
Fri Sep 29 2023,AMD230929C00115000,3.1,0.31,2.93,3.05,35,0.4316,0.3202,0.023,174,115.00,AMD230929P00115000,11.59,-1.26,11.75,12.1,56,0.4378,-0.6922,0.024,84
Fri Sep 29 2023,AMD230929C00116000,2.69,0.14,2.67,2.72,12,0.4314,0.2995,0.0224,107,116.00,AMD230929P00116000,13.45,0,12.5,12.9,0,0.4381,-0.7138,0.0233,37
Fri Sep 29 2023,AMD230929C00117000,2.57,0.24,2.44,2.49,23,0.4321,0.2796,0.0217,139,117.00,AMD230929P00117000,13.42,-1.03,13.2,13.7,9,0.4389,-0.7345,0.0227,27
Fri Sep 29 2023,AMD230929C00118000,2.23,0.1,2.22,2.27,13,0.4322,0.2607,0.0209,37,118.00,AMD230929P00118000,16.5,1.275,14,14.45,2,0.4359,-0.7543,0.0219,15
Fri Sep 29 2023,AMD230929C00119000,2.07,0.13,2.02,2.07,19,0.4325,0.2427,0.0201,76,119.00,AMD230929P00119000,11.7,0,14.8,15.3,0,0.4356,-0.7732,0.0212,4
Fri Sep 29 2023,AMD230929C00120000,1.96,0.185,1.84,1.89,156,0.4334,0.2257,0.0193,359,120.00,AMD230929P00120000,16.1,-0.775,15.6,16.15,3,0.4387,-0.7912,0.0204,28
Fri Sep 29 2023,AMD230929C00121000,1.64,0.02,1.67,1.72,6,0.4338,0.2092,0.0184,25,121.00,AMD230929P00121000,14.45,0,16.45,17,0,0.4404,-0.8082,0.0196,1
Fri Sep 29 2023,AMD230929C00122000,1.55,0.07,1.52,1.57,17,0.4348,0.1945,0.0176,34,122.00,AMD230929P00122000,13.45,0,17.3,17.85,0,0.4407,-0.8243,0.0188,1
Fri Sep 29 2023,AMD230929C00123000,1.47,0.12,1.38,1.43,16,0.4356,0.1803,0.0168,43,123.00,AMD230929P00123000,13.65,0,18.1,18.7,0,0.4423,-0.8395,0.018,2
Fri Sep 29 2023,AMD230929C00124000,1.26,0.02,1.26,1.3,14,0.4368,0.167,0.0159,21,124.00,AMD230929P00124000,14.85,0,19.05,19.6,0,0.4425,-0.8537,0.0172,1
Fri Sep 29 2023,AMD230929C00125000,1.2,0.075,1.14,1.19,84,0.438,0.1546,0.0151,96,125.00,AMD230929P00125000,20.5,-0.825,19.95,20.5,4,0.4444,-0.8671,0.0164,8
Fri Sep 29 2023,AMD230929C00126000,1.08,0.05,1.04,1.08,15,0.4396,0.1428,0.0143,32,126.00,AMD230929P00126000,0,0,20.8,21.5,0,0.4484,-0.8796,0.0156,0
Fri Sep 29 2023,AMD230929C00127000,1.02,0.075,0.95,0.99,28,0.4411,0.1325,0.0135,62,127.00,AMD230929P00127000,0,0,21.75,22.35,0,0.4476,-0.8912,0.0149,0
Fri Sep 29 2023,AMD230929C00130000,0.73,0.005,0.72,0.75,59,0.4461,0.1048,0.0113,154,130.00,AMD230929P00130000,24.3,0,24.55,25.25,0,0.4663,-0.9215,0.0128,1
Fri Sep 29 2023,AMD230929C00135000,0.48,-0.005,0.46,0.49,12,0.4567,0.0718,0.0083,84,135.00,AMD230929P00135000,0,0,29.3,30.25,0,0.4956,-0.959,0.0099,0
Fri Sep 29 2023,AMD230929C00140000,0.34,0.005,0.31,0.34,50,0.4715,0.0503,0.0061,161,140.00,AMD230929P00140000,0,0,34.25,35.15,0,0.5302,-0.9839,0.0075,0
Fri Sep 29 2023,AMD230929C00145000,0.24,0,0.21,0.24,2,0.4856,0.0361,0.0045,34,145.00,AMD230929P00145000,0,0,39.25,39.95,0,0.5416,-0.9961,0.0024,0
Fri Sep 29 2023,AMD230929C00150000,0.19,0.01,0.15,0.18,6,0.5025,0.0266,0.0034,34,150.00,AMD230929P00150000,0,0,44.05,45.15,0,0.588,-1,0,0
Fri Sep 29 2023,AMD230929C00155000,0.14,0,0.11,0.14,2,0.52,0.02,0.0026,21,155.00,AMD230929P00155000,0,0,49.25,50.15,0,0.6758,-1,0,0
Fri Sep 29 2023,AMD230929C00160000,0.1,-0.01,0.08,0.11,14,0.5358,0.0154,0.002,6,160.00,AMD230929P00160000,0,0,54.25,55.15,0,0.7201,-1,0,0
Fri Sep 29 2023,AMD230929C00165000,0.08,0,0.06,0.08,1,0.5481,0.0121,0.0016,4,165.00,AMD230929P00165000,0,0,59.2,60.05,0,0.7528,-1,0,0
Fri Sep 29 2023,AMD230929C00170000,0.07,0,0.05,0.07,0,0.569,0.0096,0.0013,1,170.00,AMD230929P00170000,0,0,64.2,65.15,0,0.7933,-1,0,0
Fri Sep 29 2023,AMD230929C00175000,0.04,-0.01,0.03,0.06,3,0.5798,0.0078,0.001,2,175.00,AMD230929P00175000,0,0,69.25,70,0,0.8212,-1,0,0
Fri Sep 29 2023,AMD230929C00180000,0.04,0,0.03,0.04,0,0.5918,0.0064,0.0008,2,180.00,AMD230929P00180000,0,0,74.25,75.05,0,0.8587,-1,0,0
Fri Sep 29 2023,AMD230929C00185000,0.05,0,0.02,0.04,0,0.6088,0.0053,0.0007,18,185.00,AMD230929P00185000,0,0,79.1,80.2,0,0.8949,-1,0,0
Fri Oct 20 2023,AMD231020C00040000,66.16,0,65.45,66.15,0,0,0.9992,0.0001,95,40.00,AMD231020P00040000,0.02,0,0.01,0.02,0,0.8358,-0.0015,0.0001,1242
Fri Oct 20 2023,AMD231020C00045000,72.2,0,60.5,61.35,0,0,0.9983,0.0002,2,45.00,AMD231020P00045000,0.02,0,0.02,0.03,0,0.7781,-0.0024,0.0002,1192
Fri Oct 20 2023,AMD231020C00050000,59.12,0,55.4,56.4,0,0,0.9969,0.0004,34,50.00,AMD231020P00050000,0.03,-0.01,0.03,0.05,4,0.7238,-0.0038,0.0004,2492
Fri Oct 20 2023,AMD231020C00055000,51.75,0,50.45,51.4,0,0,0.9948,0.0006,21,55.00,AMD231020P00055000,0.06,-0.005,0.05,0.07,11,0.6698,-0.006,0.0006,1558
Fri Oct 20 2023,AMD231020C00060000,42.4,-2.625,45.75,46.45,1,0,0.9914,0.0009,102,60.00,AMD231020P00060000,0.09,-0.005,0.08,0.1,20,0.62,-0.0094,0.0009,2396
Fri Oct 20 2023,AMD231020C00065000,40.5,0.425,40.95,41.5,2,0.5457,0.9858,0.0015,164,65.00,AMD231020P00065000,0.14,-0.015,0.13,0.15,25,0.5768,-0.015,0.0015,3368
Fri Oct 20 2023,AMD231020C00070000,36.8,1.5,36,36.7,1,0.5169,0.9766,0.0024,393,70.00,AMD231020P00070000,0.22,-0.035,0.22,0.23,228,0.5394,-0.0242,0.0024,4274
Fri Oct 20 2023,AMD231020C00075000,30.05,-0.425,31.3,31.9,2,0.5096,0.9609,0.0038,143,75.00,AMD231020P00075000,0.36,-0.07,0.38,0.41,126,0.5141,-0.04,0.0038,3705
Fri Oct 20 2023,AMD231020C00080000,24.85,-1,26.6,27.25,2,0.4875,0.9347,0.006,8581,80.00,AMD231020P00080000,0.67,-0.08,0.65,0.69,213,0.4896,-0.0664,0.006,14759
Fri Oct 20 2023,AMD231020C00085000,22.06,0.61,22.15,22.6,9,0.4646,0.8939,0.0089,964,85.00,AMD231020P00085000,1.15,-0.14,1.12,1.2,341,0.4734,-0.1077,0.009,8024
Fri Oct 20 2023,AMD231020C00090000,18.18,0.805,18.05,18.55,5,0.4615,0.8355,0.0123,1403,90.00,AMD231020P00090000,1.9,-0.27,1.89,1.99,666,0.4598,-0.1671,0.0125,17171
Fri Oct 20 2023,AMD231020C00095000,14.52,0.795,14.4,14.75,48,0.4565,0.7593,0.0157,4165,95.00,AMD231020P00095000,3.1,-0.375,3.05,3.15,7707,0.4513,-0.2444,0.016,11927
Fri Oct 20 2023,AMD231020C00100000,11.19,0.64,11.1,11.25,338,0.4435,0.6684,0.0186,3496,100.00,AMD231020P00100000,4.8,-0.475,4.7,4.85,804,0.4442,-0.3367,0.019,10914
