
Standard & Poors 500 Index,Last: 4369.71,Change:  -0.65
"Date: August 20, 2023 at 10:42 PM EDT",Bid: 4355.9199,Ask: 4387,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Sep 29 2023,SPXW230929C04500000,35.74,-3.31,36.2,36.6,275,0.1316,0.2975,0.0018,8021,4500.00,SPXW230929P04500000,139.84,-7.66,142.9,144,48,0.1313,-0.7029,0.0018,5326
Fri Sep 29 2023,SPXW230929C04505000,33.7,-3.6,34.2,34.8,22,0.1307,0.2877,0.0018,156,4505.00,SPXW230929P04505000,148.43,-2.42,136.4,147.9,5,0.1302,-0.7127,0.0018,154
Fri Sep 29 2023,SPXW230929C04510000,35.26,-0.24,32.5,33,7,0.13,0.278,0.0017,226,4510.00,SPXW230929P04510000,135.13,0,141.1,151.4,0,0.1295,-0.7223,0.0017,280
Fri Sep 29 2023,SPXW230929C04515000,31.93,-1.82,30.8,31.4,7,0.1291,0.2685,0.0017,88,4515.00,SPXW230929P04515000,134.92,0,143.3,154.7,0,0.1287,-0.7319,0.0017,61
Fri Sep 29 2023,SPXW230929C04520000,30.58,-1.52,29.2,29.7,35,0.1284,0.259,0.0017,235,4520.00,SPXW230929P04520000,159.57,0,146,157.8,0,0.1279,-0.7414,0.0017,196
Fri Sep 29 2023,SPXW230929C04525000,30.29,-0.16,27.8,28.2,28,0.1278,0.2496,0.0017,3154,4525.00,SPXW230929P04525000,169.86,5.96,150.6,161.2,9,0.1272,-0.7508,0.0017,1168
Fri Sep 29 2023,SPXW230929C04530000,25.8,-3.1,26.3,26.7,148,0.127,0.2404,0.0016,292,4530.00,SPXW230929P04530000,169.22,2.32,153.7,164.9,16,0.1265,-0.76,0.0016,192
Fri Sep 29 2023,SPXW230929C04535000,24.62,-2.78,24.7,25.2,7,0.1264,0.2313,0.0016,236,4535.00,SPXW230929P04535000,124.1,0,151.2,168.4,0,0.1257,-0.7691,0.0016,51
Fri Sep 29 2023,SPXW230929C04540000,23.1,-2.85,23.3,23.8,26,0.1256,0.2223,0.0016,1126,4540.00,SPXW230929P04540000,173,-0.95,159.3,172,7,0.1251,-0.7781,0.0016,306
Fri Sep 29 2023,SPXW230929C04545000,21.46,-3.09,22,22.5,7,0.1249,0.2135,0.0016,90,4545.00,SPXW230929P04545000,146.71,0,164.2,175.7,0,0.1242,-0.7869,0.0016,62
Fri Sep 29 2023,SPXW230929C04550000,21.05,-2.2,20.9,21.2,207,0.1245,0.2048,0.0015,7097,4550.00,SPXW230929P04550000,181.24,-0.26,167.6,178.4,23,0.124,-0.7956,0.0015,4535
Fri Sep 29 2023,SPXW230929C04555000,19.7,-2.25,19.5,20.1,36,0.1237,0.1963,0.0015,87,4555.00,SPXW230929P04555000,200.59,15.69,165.7,183.1,1,0.123,-0.8041,0.0015,96
Fri Sep 29 2023,SPXW230929C04560000,19.21,-1.54,18.5,18.9,139,0.1231,0.188,0.0015,110,4560.00,SPXW230929P04560000,204.26,15.66,175.1,186.9,4,0.1223,-0.8124,0.0015,91
Fri Sep 29 2023,SPXW230929C04565000,16.97,-2.58,17.2,17.8,11,0.1226,0.1799,0.0014,158,4565.00,SPXW230929P04565000,159.15,0,179.7,190.8,0,0.1216,-0.8205,0.0014,274
Fri Sep 29 2023,SPXW230929C04570000,17.98,-0.42,16.3,16.7,145,0.1219,0.1719,0.0014,1009,4570.00,SPXW230929P04570000,194.9,0,181.5,194.7,0,0.1209,-0.8285,0.0014,72
Fri Sep 29 2023,SPXW230929C04575000,16.2,-1.15,15.3,15.7,243,0.1213,0.1642,0.0014,2520,4575.00,SPXW230929P04575000,218.11,18.01,186,198.6,1,0.1204,-0.8362,0.0014,197
Fri Sep 29 2023,SPXW230929C04580000,15.9,-0.4,14.3,14.7,122,0.1209,0.1566,0.0013,485,4580.00,SPXW230929P04580000,206.63,2.53,191.4,202.6,1,0.1198,-0.8438,0.0013,180
Fri Sep 29 2023,SPXW230929C04585000,13.4,-1.95,13.3,13.8,15,0.1203,0.1493,0.0013,119,4585.00,SPXW230929P04585000,207.71,0,188.9,206.7,0,0.1193,-0.8511,0.0013,65
Fri Sep 29 2023,SPXW230929C04590000,12.57,-1.88,12.5,13,34,0.1199,0.1422,0.0013,375,4590.00,SPXW230929P04590000,231.33,19.08,197.1,210.8,6,0.1187,-0.8582,0.0013,54
Fri Sep 29 2023,SPXW230929C04595000,11.72,-1.83,11.7,12.2,2,0.1194,0.1352,0.0012,972,4595.00,SPXW230929P04595000,216.68,0,203.1,214.9,0,0.1181,-0.8651,0.0012,65
Fri Sep 29 2023,SPXW230929C04600000,11.3,-1.45,10.9,11.4,368,0.119,0.1286,0.0012,10582,4600.00,SPXW230929P04600000,239.88,19.58,194,239.8,6,0.1195,-0.8718,0.0012,3773
Fri Sep 29 2023,SPXW230929C04605000,10,-1.95,10.2,10.7,21,0.1186,0.1221,0.0012,160,4605.00,SPXW230929P04605000,126.72,0,200.1,244.5,0,0.1172,-0.8783,0.0012,44
Fri Sep 29 2023,SPXW230929C04610000,10.16,-1.04,9.5,10,83,0.1182,0.1158,0.0011,272,4610.00,SPXW230929P04610000,231.15,1.9,224.4,249.4,5,0.1167,-0.8846,0.0011,69
Fri Sep 29 2023,SPXW230929C04615000,8.99,-1.46,8.9,9.3,62,0.1177,0.1098,0.0011,560,4615.00,SPXW230929P04615000,158.05,0,206.4,252.4,0,0.1161,-0.8906,0.0011,60
Fri Sep 29 2023,SPXW230929C04620000,8.6,-1.25,8.3,8.7,53,0.1171,0.104,0.001,353,4620.00,SPXW230929P04620000,159.5,0,213.1,257.9,0,0.1155,-0.8964,0.001,95
Fri Sep 29 2023,SPXW230929C04625000,7.89,-1.26,7.7,8.1,139,0.117,0.0984,0.001,2966,4625.00,SPXW230929P04625000,190.85,0,215.2,262.4,0,0.115,-0.9019,0.001,96
Fri Sep 29 2023,SPXW230929C04630000,7.31,-1.24,7.2,7.6,138,0.1165,0.0931,0.001,296,4630.00,SPXW230929P04630000,135.1,0,241.9,265.9,0,0.1148,-0.9073,0.001,43
Fri Sep 29 2023,SPXW230929C04635000,6.8,-1.3,6.7,7.1,74,0.1162,0.088,0.0009,235,4635.00,SPXW230929P04635000,214.47,0,246.3,270,0,0.1141,-0.9124,0.0009,104
Fri Sep 29 2023,SPXW230929C04640000,6.8,-0.7,6.2,6.6,87,0.1159,0.0831,0.0009,1430,4640.00,SPXW230929P04640000,143.38,0,230.8,274.6,0,0.1139,-0.9173,0.0009,53
Fri Sep 29 2023,SPXW230929C04645000,5.55,-1.45,5.7,6.1,6,0.1155,0.0784,0.0008,122,4645.00,SPXW230929P04645000,145.5,0,235.3,280.4,0,0.1135,-0.922,0.0008,30
Fri Sep 29 2023,SPXW230929C04650000,5.7,-0.9,5.3,5.7,231,0.1152,0.0739,0.0008,12694,4650.00,SPXW230929P04650000,230.75,0,259.9,285.7,0,0.1131,-0.9265,0.0008,192
Fri Sep 29 2023,SPXW230929C04655000,5.18,-0.92,4.9,5.3,123,0.1151,0.0697,0.0008,247,4655.00,SPXW230929P04655000,149.3,0,242.6,288.9,0,0.1128,-0.9307,0.0008,38
Fri Sep 29 2023,SPXW230929C04660000,4.97,-0.73,4.6,4.9,41,0.1149,0.0656,0.0008,693,4660.00,SPXW230929P04660000,235.92,0,247,295.1,0,0.1123,-0.9348,0.0008,63
Fri Sep 29 2023,SPXW230929C04665000,4.57,-0.73,4.3,4.6,3171,0.1148,0.0618,0.0007,40409,4665.00,SPXW230929P04665000,206.11,0,251.3,298.3,0,0.112,-0.9386,0.0007,118
Fri Sep 29 2023,SPXW230929C04670000,4.1,-0.9,4,4.3,134,0.1147,0.0582,0.0007,9744,4670.00,SPXW230929P04670000,301.53,19.38,255.8,302.5,50,0.1116,-0.9422,0.0007,93
Fri Sep 29 2023,SPXW230929C04675000,3.91,-0.69,3.7,4,37,0.1144,0.0547,0.0006,8886,4675.00,SPXW230929P04675000,249.33,0,261.1,309.7,0,0.1114,-0.9457,0.0006,881
Fri Sep 29 2023,SPXW230929C04680000,3.6,-0.7,3.4,3.8,192,0.114,0.0515,0.0006,254,4680.00,SPXW230929P04680000,217.45,0,265.4,312.5,0,0.111,-0.9489,0.0006,35
Fri Sep 29 2023,SPXW230929C04685000,3.4,-0.6,3.2,3.5,34,0.1142,0.0484,0.0006,118,4685.00,SPXW230929P04685000,176.78,0,270.5,319.2,0,0.1106,-0.952,0.0006,12
Fri Sep 29 2023,SPXW230929C04690000,3.2,-0.6,3,3.2,147,0.114,0.0455,0.0006,497,4690.00,SPXW230929P04690000,199.53,0,275.3,324.1,0,0.1107,-0.9549,0.0006,24
Fri Sep 29 2023,SPXW230929C04695000,2.93,-0.57,2.75,3,23,0.114,0.0428,0.0005,43,4695.00,SPXW230929P04695000,173.03,0,279.9,328.1,0,0.11,-0.9576,0.0005,38
Fri Sep 29 2023,SPXW230929C04700000,2.66,-0.64,2.55,2.8,105,0.1139,0.0402,0.0005,6524,4700.00,SPXW230929P04700000,268.5,0,284.2,331.5,0,0.11,-0.9602,0.0005,51
Fri Sep 29 2023,SPXW230929C04705000,2.57,-0.455,2.4,2.6,155,0.1139,0.0378,0.0005,162,4705.00,SPXW230929P04705000,188.23,0,289.1,336.5,0,0.1098,-0.9626,0.0005,19
Fri Sep 29 2023,SPXW230929C04710000,2.71,-0.115,2.2,2.45,60,0.114,0.0355,0.0005,497,4710.00,SPXW230929P04710000,227.25,0,294.2,342.8,0,0.1096,-0.9649,0.0005,26
Fri Sep 29 2023,SPXW230929C04715000,2.52,-0.13,2.05,2.25,73,0.1139,0.0334,0.0004,178,4715.00,SPXW230929P04715000,231.05,0,298.9,347.2,0,0.1092,-0.967,0.0004,19
Fri Sep 29 2023,SPXW230929C04720000,2.35,-0.125,1.9,2.1,27,0.1138,0.0314,0.0004,1290,4720.00,SPXW230929P04720000,211.6,0,303.3,350.5,0,0.1092,-0.969,0.0004,30
Fri Sep 29 2023,SPXW230929C04725000,2.08,-0.245,1.8,2,126,0.114,0.0295,0.0004,2528,4725.00,SPXW230929P04725000,269.57,0,308.4,355.7,0,0.1091,-0.9709,0.0004,94
Fri Sep 29 2023,SPXW230929C04730000,1.77,-0.405,1.65,1.85,8,0.114,0.0278,0.0004,96,4730.00,SPXW230929P04730000,223.75,0,313.2,360.8,0,0.1083,-0.9726,0.0004,196
Fri Sep 29 2023,SPXW230929C04735000,1.78,-0.245,1.55,1.75,12,0.114,0.0261,0.0004,447,4735.00,SPXW230929P04735000,221.1,0,318,365.2,0,0.1087,-0.9742,0.0004,14
Fri Sep 29 2023,SPXW230929C04740000,1.62,-0.28,1.45,1.6,4,0.1138,0.0246,0.0003,226,4740.00,SPXW230929P04740000,209.28,0,323.3,372.3,0,0.1083,-0.9758,0.0003,6
Fri Sep 29 2023,SPXW230929C04745000,1.46,-0.315,1.35,1.5,1,0.1139,0.0232,0.0003,94,4745.00,SPXW230929P04745000,210.04,0,328,376.5,0,0.1077,-0.9772,0.0003,3
Fri Sep 29 2023,SPXW230929C04750000,1.31,-0.34,1.25,1.4,128,0.1139,0.0219,0.0003,6279,4750.00,SPXW230929P04750000,302.3,0,333,382.1,0,0.1078,-0.9785,0.0003,13
Fri Sep 29 2023,SPXW230929C04755000,1.42,-0.13,1.15,1.35,33,0.1145,0.0206,0.0003,149,4755.00,SPXW230929P04755000,223.74,0,337.9,386.5,0,0.1078,-0.9798,0.0003,12
Fri Sep 29 2023,SPXW230929C04760000,1.29,-0.16,1.05,1.25,3,0.1144,0.0194,0.0003,852,4760.00,SPXW230929P04760000,247.2,0,343,391.4,0,0.1068,-0.981,0.0003,23
Fri Sep 29 2023,SPXW230929C04765000,2.72,0,1,1.2,0,0.1149,0.0184,0.0003,62,4765.00,SPXW230929P04765000,246.37,0,347.8,396.8,0,0.1065,-0.982,0.0003,4
Fri Sep 29 2023,SPXW230929C04770000,1.15,-0.1,0.95,1.1,35,0.115,0.0173,0.0002,513,4770.00,SPXW230929P04770000,294.78,0,352.3,400.8,0,0.1061,-0.9831,0.0002,6
Fri Sep 29 2023,SPXW230929C04775000,1.01,-0.19,0.85,1.05,1,0.115,0.0164,0.0002,1258,4775.00,SPXW230929P04775000,286.6,0,357.5,406.4,0,0.1056,-0.984,0.0002,5
Fri Sep 29 2023,SPXW230929C04780000,1.09,0,0.8,1,0,0.1153,0.0155,0.0002,195,4780.00,SPXW230929P04780000,341.85,0,362.4,411.3,0,0.1062,-0.9849,0.0002,18
Fri Sep 29 2023,SPXW230929C04785000,0.95,-0.1,0.75,0.95,1,0.1156,0.0147,0.0002,257,4785.00,SPXW230929P04785000,244.02,0,367.6,416.2,0,0.1053,-0.9857,0.0002,1
Fri Sep 29 2023,SPXW230929C04790000,0.9,-0.075,0.7,0.9,4,0.1158,0.0139,0.0002,241,4790.00,SPXW230929P04790000,351.51,0,372.2,420.9,0,0.1042,-0.9865,0.0002,12
Fri Sep 29 2023,SPXW230929C04795000,0.79,-0.135,0.65,0.85,21,0.116,0.0132,0.0002,125,4795.00,SPXW230929P04795000,312.31,0,377.4,424.6,0,0.1046,-0.9872,0.0002,9
Fri Sep 29 2023,SPXW230929C04800000,0.75,-0.125,0.65,0.75,535,0.1167,0.0125,0.0002,4557,4800.00,SPXW230929P04800000,308.06,0,382.1,431.3,0,0.1029,-0.9879,0.0002,10
Fri Sep 29 2023,SPXW230929C04805000,0.67,-0.155,0.6,0.75,4,0.1168,0.0118,0.0002,11,4805.00,SPXW230929P04805000,259.34,0,387.1,436.8,0,0.1031,-0.9886,0.0002,2
Fri Sep 29 2023,SPXW230929C04810000,0.7,-0.075,0.55,0.7,8,0.1168,0.0112,0.0002,76,4810.00,SPXW230929P04810000,0,0,391.8,440.7,0,0.1032,-0.9892,0.0002,0
Fri Sep 29 2023,SPXW230929C04815000,1.06,0,0.55,0.65,0,0.1167,0.0107,0.0002,3,4815.00,SPXW230929P04815000,271.43,0,396.7,445.8,0,0.1002,-0.9897,0.0002,1
Fri Sep 29 2023,SPXW230929C04820000,0.6,-0.1,0.5,0.65,1,0.1178,0.0102,0.0001,73,4820.00,SPXW230929P04820000,326.76,0,401.6,450.6,0,0.0999,-0.9902,0.0001,1
Fri Sep 29 2023,SPXW230929C04825000,0.6,-0.05,0.45,0.6,4,0.1177,0.0096,0.0001,233,4825.00,SPXW230929P04825000,0,0,406.5,455.5,0,0.0993,-0.9907,0.0001,0
Fri Sep 29 2023,SPXW230929C04830000,0.59,0,0.45,0.55,0,0.1188,0.0092,0.0001,130,4830.00,SPXW230929P04830000,285.56,0,411.7,460.7,0,0.0985,-0.9912,0.0001,0
Fri Sep 29 2023,SPXW230929C04835000,3.9,0,0.4,0.55,0,0.1185,0.0088,0.0001,107,4835.00,SPXW230929P04835000,0,0,416.7,466.5,0,0.0974,-0.9916,0.0001,0
Fri Sep 29 2023,SPXW230929C04840000,0.5,-0.05,0.4,0.5,14,0.1196,0.0084,0.0001,223,4840.00,SPXW230929P04840000,326.42,0,421.4,470.3,0,0.0737,-0.992,0.0001,2
Fri Sep 29 2023,SPXW230929C04845000,0.44,-0.085,0.4,0.5,20,0.1191,0.008,0.0001,159,4845.00,SPXW230929P04845000,0,0,426.4,475.5,0,0,-0.9924,0.0001,0
Fri Sep 29 2023,SPXW230929C04850000,0.4,-0.1,0.35,0.45,9,0.1202,0.0076,0.0001,1207,4850.00,SPXW230929P04850000,263.38,0,431.3,480.2,0,0,-0.9928,0.0001,1
Fri Sep 29 2023,SPXW230929C04855000,1.35,0,0.35,0.45,0,0.1204,0.0073,0.0001,65,4855.00,SPXW230929P04855000,0,0,436.3,485.6,0,0,-0.9931,0.0001,0
Fri Sep 29 2023,SPXW230929C04860000,2.22,0,0.3,0.45,0,0.1206,0.007,0.0001,168,4860.00,SPXW230929P04860000,254.49,0,441.2,490.1,0,0,-0.9934,0.0001,5
Fri Sep 29 2023,SPXW230929C04870000,0.45,0,0.3,0.4,0,0.1218,0.0064,0.0001,221,4870.00,SPXW230929P04870000,263.37,0,451.2,500.7,0,0,-0.994,0.0001,5
Fri Sep 29 2023,SPXW230929C04875000,0.35,-0.05,0.25,0.4,4,0.1219,0.0061,0.0001,356,4875.00,SPXW230929P04875000,376.43,0,456.1,504.8,0,0,-0.9943,0.0001,1
Fri Sep 29 2023,SPXW230929C04880000,0.5,0,0.25,0.35,0,0.1229,0.0058,0.0001,316,4880.00,SPXW230929P04880000,264.2,0,461.2,510.2,0,0,-0.9945,0.0001,2
Fri Sep 29 2023,SPXW230929C04890000,0.55,0,0.25,0.35,0,0.1239,0.0054,0.0001,342,4890.00,SPXW230929P04890000,0,0,471,520.1,0,0,-0.995,0.0001,0
Fri Sep 29 2023,SPXW230929C04900000,0.3,-0.05,0.2,0.3,177,0.1249,0.005,0.0001,2869,4900.00,SPXW230929P04900000,342.7,0,481,530,0,0,-0.9954,0.0001,21
Fri Sep 29 2023,SPXW230929C04910000,0.29,-0.01,0.2,0.3,6,0.1256,0.0046,0.0001,170,4910.00,SPXW230929P04910000,299.45,0,491.1,541.1,0,0,-0.9958,0.0001,4
Fri Sep 29 2023,SPXW230929C04920000,0.25,0,0.15,0.3,0,0.1263,0.0043,0.0001,146,4920.00,SPXW230929P04920000,374.04,0,501.1,550.7,0,0,-0.9961,0.0001,10
Fri Sep 29 2023,SPXW230929C04925000,0.3,0.025,0.15,0.3,3,0.1273,0.0041,0.0001,2809,4925.00,SPXW230929P04925000,0,0,505.9,555,0,0,-0.9962,0.0001,0
Fri Sep 29 2023,SPXW230929C04930000,0.4,0,0.15,0.25,0,0.1268,0.004,0.0001,169,4930.00,SPXW230929P04930000,383.46,0,510.7,559.6,0,0,-0.9964,0.0001,10
Fri Sep 29 2023,SPXW230929C04940000,0.35,0,0.15,0.25,0,0.1288,0.0038,0.0001,106,4940.00,SPXW230929P04940000,358.13,0,520.5,569.4,0,0,-0.9966,0.0001,10
Fri Sep 29 2023,SPXW230929C04950000,0.2,-0.05,0.15,0.25,3,0.1308,0.0035,0,212,4950.00,SPXW230929P04950000,413.76,0,530.4,579.2,0,0,-0.9969,0,176
Fri Sep 29 2023,SPXW230929C04960000,0.65,0,0.1,0.25,0,0.131,0.0033,0,15,4960.00,SPXW230929P04960000,381.22,0,540.6,590.2,0,0,-0.9971,0,10
Fri Sep 29 2023,SPXW230929C04970000,0.65,0,0.1,0.2,0,0.131,0.0031,0,384,4970.00,SPXW230929P04970000,390.78,0,550.6,600.3,0,0,-0.9973,0,10
Fri Sep 29 2023,SPXW230929C04975000,0.25,0,0.1,0.2,0,0.132,0.003,0,119,4975.00,SPXW230929P04975000,0,0,555.4,604.4,0,0,-0.9974,0,0
Fri Sep 29 2023,SPXW230929C04980000,0.19,-0.01,0.1,0.2,3,0.1328,0.003,0,16,4980.00,SPXW230929P04980000,402.59,0,560.4,609.2,0,0,-0.9974,0,10
Fri Sep 29 2023,SPXW230929C04990000,0.45,0,0.1,0.2,0,0.1347,0.0028,0,42,4990.00,SPXW230929P04990000,412.22,0,570.5,619.6,0,0,-0.9976,0,10
Fri Sep 29 2023,SPXW230929C05000000,0.15,0,0.1,0.2,58,0.1366,0.0027,0,1395,5000.00,SPXW230929P05000000,604.17,-0.88,579.8,627.8,10,0,-0.9977,0,318
Fri Sep 29 2023,SPXW230929C05010000,0.3,0,0.1,0.2,0,0.1385,0.0025,0,139,5010.00,SPXW230929P05010000,398.36,0,590.5,640.1,0,0,-0.9979,0,10
Fri Sep 29 2023,SPXW230929C05020000,0.3,0,0.1,0.2,0,0.1404,0.0024,0,43,5020.00,SPXW230929P05020000,0,0,600,648.7,0,0,-0.998,0,0
Fri Sep 29 2023,SPXW230929C05025000,0.19,0,0.1,0.2,0,0.1389,0.0024,0,205,5025.00,SPXW230929P05025000,414.92,0,604.8,652.6,0,0,-0.998,0,1
Fri Sep 29 2023,SPXW230929C05030000,1.75,0,0.05,0.2,0,0.1399,0.0023,0,36,5030.00,SPXW230929P05030000,0,0,610,659.1,0,0,-0.9981,0,0
Fri Sep 29 2023,SPXW230929C05040000,0.71,0,0.05,0.15,0,0.1417,0.0022,0,5,5040.00,SPXW230929P05040000,0,0,620,669,0,0,-0.9982,0,0
Fri Sep 29 2023,SPXW230929C05050000,0.15,0,0.05,0.15,0,0.1407,0.0021,0,1083,5050.00,SPXW230929P05050000,0,0,630.1,679.6,0,0,-0.9983,0,0
Fri Sep 29 2023,SPXW230929C05075000,0.15,0,0.05,0.15,0,0.1453,0.0019,0,146,5075.00,SPXW230929P05075000,0,0,654.9,703.8,0,0,-0.9985,0,0
Fri Sep 29 2023,SPXW230929C05100000,0.15,0,0.05,0.15,0,0.1497,0.0017,0,219,5100.00,SPXW230929P05100000,899.28,0,679.6,728.6,0,0,-0.9987,0,26
Fri Sep 29 2023,SPXW230929C05125000,0.25,0,0.05,0.15,0,0.1541,0.0016,0,57,5125.00,SPXW230929P05125000,0,0,704.5,753.7,0,0,-0.9988,0,0
Fri Sep 29 2023,SPXW230929C05150000,0.14,0,0.05,0.15,0,0.1585,0.0014,0,99,5150.00,SPXW230929P05150000,649,0,729.5,778.4,0,0,-0.999,0,1
Fri Sep 29 2023,SPXW230929C05200000,0.09,0,0.05,0.15,0,0.1672,0.0012,0,253,5200.00,SPXW230929P05200000,0,0,778.6,826.5,0,0,-0.9992,0,1
Fri Sep 29 2023,SPXW230929C05250000,0.1,0,0.05,0.15,0,0.1758,0.001,0,4047,5250.00,SPXW230929P05250000,0,0,828.8,877.6,0,0,-0.9994,0,0
Fri Sep 29 2023,SPXW230929C05300000,0.05,0,0.05,0.15,0,0.1842,0.0009,0,253,5300.00,SPXW230929P05300000,1039.76,0,878.4,927.9,0,0,-0.9995,0,1
Fri Sep 29 2023,SPXW230929C05350000,0.1,0,0.05,0.15,0,0.1926,0.0008,0,27,5350.00,SPXW230929P05350000,0,0,928,976.5,0,0,-0.9996,0,0
Fri Sep 29 2023,SPXW230929C05400000,0.05,0,0.05,0.15,0,0.2008,0.0006,0,98,5400.00,SPXW230929P05400000,896.32,0,977.6,1026.6,0,0,-0.9997,0,3
Fri Sep 29 2023,SPXW230929C05450000,0.15,0,0,0.1,0,0.1978,0.0006,0,10,5450.00,SPXW230929P05450000,0,0,1027.2,1075.8,0,0,-0.9998,0,0
Fri Sep 29 2023,SPXW230929C05500000,0.05,0,0,0.1,5,0.2055,0.0005,0,261,5500.00,SPXW230929P05500000,1095.57,-6.03,1077,1125.9,5,0,-0.9999,0,1
Fri Sep 29 2023,SPXW230929C05600000,0.05,0,0,0.1,210,0.2205,0.0004,0,266,5600.00,SPXW230929P05600000,0,0,1176.1,1224.7,0,0,-1,0,0
Fri Sep 29 2023,SPXW230929C05700000,0.05,0,0,0.1,90,0.2351,0.0003,0,138,5700.00,SPXW230929P05700000,1182.67,0,1275.4,1324.3,0,0,-1,0,3
Fri Sep 29 2023,SPXW230929C05800000,0.05,0,0,0.05,0,0.2378,0.0002,0,85,5800.00,SPXW230929P05800000,0,0,1375,1423.9,0,0,-1,0,0
Fri Sep 29 2023,SPXW230929C05900000,0.1,0,0,0.05,0,0.2512,0.0001,0,5,5900.00,SPXW230929P05900000,0,0,1474.1,1523,0,0,-1,0,0
Fri Oct 06 2023,SPXW231006C01200000,0,0,3146.8,3193.9,0,0,1,0,0,1200.00,SPXW231006P01200000,0.05,0.025,0,0.05,124,1.0221,-0.0002,0,1
Fri Oct 06 2023,SPXW231006C01400000,0,0,2948.3,2995.3,0,0,1,0,0,1400.00,SPXW231006P01400000,0.05,0,0.05,0.1,0,0.9034,-0.0002,0,12
Fri Oct 06 2023,SPXW231006C01600000,0,0,2749.8,2796.7,0,0,1,0,0,1600.00,SPXW231006P01600000,0.1,0,0.05,0.15,135,0.8405,-0.0003,0,108
Fri Oct 06 2023,SPXW231006C01800000,0,0,2551.3,2598.4,0,0,1,0,0,1800.00,SPXW231006P01800000,0.15,0,0.1,0.2,0,0.7783,-0.0005,0,4
Fri Oct 06 2023,SPXW231006C02000000,0,0,2352.8,2399.7,0,0,0.9999,0,0,2000.00,SPXW231006P02000000,0.2,0,0.15,0.3,10,0.7044,-0.0007,0,40
Fri Oct 06 2023,SPXW231006C02200000,0,0,2169.4,2193.4,0,0,0.9996,0,0,2200.00,SPXW231006P02200000,0.35,0.05,0.25,0.35,20,0.6431,-0.001,0,59
Fri Oct 06 2023,SPXW231006C02400000,0,0,1971.1,1995.1,0,0.5202,0.999,0,0,2400.00,SPXW231006P02400000,0.45,0,0.4,0.5,10,0.5836,-0.0016,0,10
Fri Oct 06 2023,SPXW231006C02600000,0,0,1769.9,1793.9,0,0.5125,0.998,0,0,2600.00,SPXW231006P02600000,0.7,-0.05,0.6,0.7,101,0.5317,-0.0026,0,434
Fri Oct 06 2023,SPXW231006C02800000,0,0,1571.8,1595.8,0,0.4766,0.9963,0,0,2800.00,SPXW231006P02800000,1.05,-0.15,1,1.15,76,0.4841,-0.0043,0,219
Fri Oct 06 2023,SPXW231006C02900000,0,0,1472.8,1496.8,0,0.4598,0.995,0,0,2900.00,SPXW231006P02900000,1.3,-0.225,1.25,1.4,61,0.4616,-0.0055,0,171
Fri Oct 06 2023,SPXW231006C03000000,0,0,1373.9,1397.9,0,0.4372,0.9934,0,0,3000.00,SPXW231006P03000000,1.8,-0.15,1.55,1.75,26,0.4386,-0.0071,0,516
Fri Oct 06 2023,SPXW231006C03100000,0,0,1277.9,1301.9,0,0.4165,0.9914,0,0,3100.00,SPXW231006P03100000,2.15,-0.275,2,2.15,24,0.4157,-0.0091,0,251
Fri Oct 06 2023,SPXW231006C03200000,0,0,1179.1,1203.1,0,0.3941,0.9889,0,0,3200.00,SPXW231006P03200000,2.55,-0.475,2.45,2.65,38,0.3936,-0.0116,0,730
Fri Oct 06 2023,SPXW231006C03300000,0,0,1080.5,1104.5,0,0.3713,0.9857,0.0001,0,3300.00,SPXW231006P03300000,3.4,-0.4,3,3.3,12,0.37,-0.0148,0.0001,28
Fri Oct 06 2023,SPXW231006C03350000,0,0,1029.9,1053.9,0,0.3594,0.9838,0.0001,0,3350.00,SPXW231006P03350000,3.9,-0.3,3.4,3.7,6,0.3592,-0.0168,0.0001,18
Fri Oct 06 2023,SPXW231006C03400000,0,0,978.7,1002.7,0,0.3484,0.9816,0.0001,0,3400.00,SPXW231006P03400000,4.7,0,3.8,4,15,0.3464,-0.019,0.0001,387
Fri Oct 06 2023,SPXW231006C03450000,0,0,929.5,953.5,0,0.3367,0.9791,0.0001,0,3450.00,SPXW231006P03450000,4.7,-0.5,4.2,4.5,29,0.3356,-0.0214,0.0001,181
Fri Oct 06 2023,SPXW231006C03500000,0,0,883.7,907.7,0,0.3254,0.9762,0.0001,0,3500.00,SPXW231006P03500000,6.2,0.4,4.7,5,157,0.3235,-0.0244,0.0001,470
Fri Oct 06 2023,SPXW231006C03550000,0,0,831.2,855.2,0,0.3135,0.9728,0.0001,0,3550.00,SPXW231006P03550000,5.92,-0.58,5.2,5.6,4,0.3119,-0.0277,0.0001,10
Fri Oct 06 2023,SPXW231006C03600000,0,0,782.5,806.5,0,0.3027,0.9688,0.0001,0,3600.00,SPXW231006P03600000,6.83,-0.52,5.9,6.2,78,0.3005,-0.0317,0.0001,363
Fri Oct 06 2023,SPXW231006C03650000,0,0,733.4,757.4,0,0.2918,0.9641,0.0002,0,3650.00,SPXW231006P03650000,7.21,-1.09,6.7,7,44,0.2896,-0.0364,0.0002,74
Fri Oct 06 2023,SPXW231006C03700000,0,0,687.1,711.1,0,0.2807,0.9584,0.0002,0,3700.00,SPXW231006P03700000,8.7,-0.75,7.6,7.9,4,0.2784,-0.0421,0.0002,84
